new_id,author,post,ori_topic,ori_id,new_topic,label,type_idx,new_id,arc_id,text,pos_text,text_s,topic,topic_str,seen?,contains_topic?
3191,r2_gl_1519,"não, não, a globo passava programas da TV Escola pelo domingo creio eu",globo,_1161134811106500608,r2_gl,1,0,3191,0,"[[""não"", ""não"", ""a"", ""globo"", ""passava"", ""programas"", ""da"", ""tv"", ""escola"", ""pelo"", ""domingo"", ""creio"", ""eu""]]","[('não', 'ADV'), (',', 'PU'), ('não', 'ADV'), (',', 'PU'), ('a', 'PREP'), ('globo', 'N'), ('passava', 'V'), ('programas', 'N'), ('da', 'PREP+ART'), ('tv', 'N'), ('escola', 'N'), ('pelo', 'PREP+ART'), ('domingo', 'N'), ('creio', 'V'), ('eu', 'PROPESS')]","não, não, a globo passava programas da TV Escola pelo domingo creio eu","[""globo""]",globo,0,0
1453,r2_gl_977,"Parece que a Globo nem se preocupa mais com audiência. Seria um erro. Ao perdê-la também perdem, mais que anunciantes, poder de barganha",globo,_727292438331707394,r2_gl,0,0,1453,0,"[[""parece"", ""que"", ""a"", ""globo"", ""nem"", ""se"", ""preocupa"", ""mais"", ""com"", ""audiência"", ""seria"", ""um"", ""erro"", ""ao"", ""perdêla"", ""também"", ""perdem"", ""mais"", ""que"", ""anunciantes"", ""poder"", ""de"", ""barganha""]]","[('parece', 'V'), ('que', 'KS'), ('a', 'PREP'), ('globo', 'NPROP'), ('nem', 'KC'), ('se', 'PROPESS'), ('preocupa', 'V'), ('mais', 'ADV'), ('com', 'PREP'), ('audiência', 'N'), ('.', 'PU'), ('seria', 'V'), ('um', 'ART'), ('erro', 'N'), ('.', 'PU'), ('ao', 'PREP+ART'), ('perdê-la', 'N'), ('também', 'PDEN'), ('perdem', 'V'), (',', 'PU'), ('mais', 'ADV'), ('que', 'KS'), ('anunciantes', 'N'), (',', 'PU'), ('poder', 'N'), ('de', 'PREP'), ('barganha', 'N'), ('.', 'PU')]","Parece que a Globo nem se preocupa mais com audiência. Seria um erro. Ao perdê-la também perdem, mais que anunciantes, poder de barganha","[""globo""]",globo,0,0
226,r2_gl_1455,SEM MANIPULAÇÃO REDE GLOBO É LADRÃO,globo,_969743177186992128,r2_gl,0,0,226,0,"[[""sem"", ""manipulação"", ""rede"", ""globo"", ""é"", ""ladrão""]]","[('sem', 'PREP'), ('manipulação', 'N'), ('rede', 'N'), ('globo', 'N'), ('é', 'V'), ('ladrão', 'N')]",SEM MANIPULAÇÃO REDE GLOBO É LADRÃO,"[""globo""]",globo,0,0
3003,r2_gl_713,POLÊMICO É TEU CU GLOBOLIXO,globo,_1170804332943544332,r2_gl,0,0,3003,0,"[[""polêmico"", ""é"", ""teu"", ""cu"", ""globolixo""]]","[('polêmico', 'ADJ'), ('é', 'V'), ('teu', 'PROADJ'), ('cu', 'N'), ('globolixo', 'N'), ('!', 'PU'), ('!', 'PU'), ('!', 'IN'), ('!', 'IN'), ('!', 'IN'), ('!', 'IN'), ('!', 'IN'), ('!', 'IN'), ('!', 'PU'), ('!', 'PU'), ('!', 'PU')]",POLÊMICO É TEU CU GLOBOLIXO,"[""globo""]",globo,0,0
3815,r2_gl_779,"A Globo é mentirosa!"", afirma Bolsonaro",globo,_1255531899184910337,r2_gl,0,0,3815,0,"[[""a"", ""globo"", ""é"", ""mentirosa"", ""afirma"", ""bolsonaro""]]","[('``', 'N'), ('a', 'PREP'), ('globo', 'N'), ('é', 'V'), ('mentirosa', 'ADJ'), ('!', 'PU'), ('``', 'N'), (',', 'PU'), ('afirma', 'V'), ('bolsonaro', 'PROPESS'), ('…', 'PU')]","A Globo é mentirosa!"", afirma Bolsonaro","[""globo""]",globo,0,0
2602,r2_gl_371,o inicio de uma era obrigado globo,globo,_1163264172328706049,r2_gl,1,0,2602,0,"[[""o"", ""inicio"", ""de"", ""uma"", ""era"", ""obrigado"", ""globo""]]","[('o', 'ART'), ('inicio', 'N'), ('de', 'PREP'), ('uma', 'PROSUB'), ('era', 'V'), ('obrigado', 'PCP'), ('globo', 'N'), ('!', 'PU'), ('!', 'PU'), ('!', 'PU')]",o inicio de uma era obrigado globo,"[""globo""]",globo,0,0
1451,r2_gl_594,"Acho que ele vai ficar chocado com o nível da bandidagem da novela ""horror de mãe""! globo",globo,_1215267093718949890,r2_gl,0,0,1451,0,"[[""acho"", ""que"", ""ele"", ""vai"", ""ficar"", ""chocado"", ""com"", ""o"", ""nível"", ""da"", ""bandidagem"", ""da"", ""novela"", ""horror"", ""de"", ""mãe"", ""globo""]]","[('acho', 'V'), ('que', 'KS'), ('ele', 'PROPESS'), ('vai', 'V'), ('ficar', 'V'), ('chocado', 'PCP'), ('com', 'PREP'), ('o', 'ART'), ('nível', 'N'), ('da', 'PREP+ART'), ('bandidagem', 'N'), ('da', 'PREP+ART'), ('novela', 'N'), ('``', 'PU'), ('horror', 'N'), ('de', 'PREP'), ('mãe', 'N'), (""''"", 'N'), ('!', 'PU'), ('@', 'NUM'), ('redeglobo', 'N')]","Acho que ele vai ficar chocado com o nível da bandidagem da novela ""horror de mãe""! globo","[""globo""]",globo,0,0
3088,r2_gl_1536,de repente 30 na Globo aaaa,globo,_1151176887609319426,r2_gl,1,0,3088,0,"[[""de"", ""repente"", ""30"", ""na"", ""globo"", ""aaaa""]]","[('de', 'ADV'), ('repente', 'ADV'), ('30', 'NUM'), ('na', 'PREP+ART'), ('globo', 'N'), ('aaaa', 'N')]",de repente 30 na Globo aaaa,"[""globo""]",globo,0,0
2262,r2_gl_464,Mais emocionante que novela da Globo,globo,_1324127568434515969,r2_gl,1,0,2262,0,"[[""mais"", ""emocionante"", ""que"", ""novela"", ""da"", ""globo""]]","[('mais', 'ADV'), ('emocionante', 'ADJ'), ('que', 'KS'), ('novela', 'N'), ('da', 'PREP+ART'), ('globo', 'N'), ('!', 'PU')]",Mais emocionante que novela da Globo,"[""globo""]",globo,0,0
1590,r2_gl_622,Melhor talkshow da atualidade! ! Agora na Globo,globo,_1086078876126597122,r2_gl,1,0,1590,0,"[[""melhor"", ""talkshow"", ""da"", ""atualidade"", ""agora"", ""na"", ""globo""]]","[('melhor', 'ADJ'), ('talkshow', 'N'), ('da', 'PREP+ART'), ('atualidade', 'N'), ('!', 'PU'), ('!', 'PU'), ('agora', 'ADV'), ('na', 'PREP+ART'), ('globo', 'NPROP'), ('.', 'PU')]",Melhor talkshow da atualidade! ! Agora na Globo,"[""globo""]",globo,0,0
567,r2_gl_310,Ta dando hand masculino na globo,globo,_765918257895313408,r2_gl,1,0,567,0,"[[""ta"", ""dando"", ""hand"", ""masculino"", ""na"", ""globo""]]","[('ta', 'V'), ('dando', 'V'), ('hand', 'N'), ('masculino', 'N'), ('na', 'PREP+ART'), ('globo💚', 'N')]",Ta dando hand masculino na globo,"[""globo""]",globo,0,0
2364,r2_gl_715,Narigudo boçal você é GLOBOLIXO,globo,_1249349855186690048,r2_gl,0,0,2364,0,"[[""narigudo"", ""boçal"", ""você"", ""é"", ""globolixo""]]","[('narigudo', 'N'), ('boçal', 'ADJ'), ('você', 'PROPESS'), ('é', 'V'), ('globolixo', 'ADJ')]",Narigudo boçal você é GLOBOLIXO,"[""globo""]",globo,0,0
3311,r2_gl_636,Gosto que a Globo vai passar avenida Brasil inteira e foda-se,globo,_1253796273599193089,r2_gl,1,0,3311,0,"[[""gosto"", ""que"", ""a"", ""globo"", ""vai"", ""passar"", ""avenida"", ""brasil"", ""inteira"", ""e"", ""fodase""]]","[('gosto', 'V'), ('que', 'KS'), ('a', 'PREP'), ('globo', 'N'), ('vai', 'V'), ('passar', 'V'), ('avenida', 'N'), ('brasil', 'N'), ('inteira', 'ADJ'), ('e', 'KC'), ('foda-se', 'N')]",Gosto que a Globo vai passar avenida Brasil inteira e foda-se,"[""globo""]",globo,0,0
765,r2_gl_26,Peraí que tenho q ver a @ na globo <3,globo,_396847604069597184,r2_gl,1,0,765,0,"[[""peraí"", ""que"", ""tenho"", ""q"", ""ver"", ""a"", ""na"", ""globo"", ""3""]]","[('peraí', 'V'), ('que', 'KS'), ('tenho', 'V'), ('q', 'N'), ('ver', 'V'), ('a', 'PREP'), ('@', 'NUM'), ('sharon_corr', 'N'), ('na', 'PREP+ART'), ('globo', 'N'), ('<', 'N'), ('3', 'N')]",Peraí que tenho q ver a @ na globo <3,"[""globo""]",globo,0,0
4725,r2_gl_969,A Globo que vá tomar no meio do cú dela,globo,_1243234725331959809,r2_gl,0,0,4725,0,"[[""a"", ""globo"", ""que"", ""vá"", ""tomar"", ""no"", ""meio"", ""do"", ""cú"", ""dela""]]","[('a', 'PREP'), ('globo', 'N'), ('que', 'PRO-KS'), ('vá', 'V'), ('tomar', 'V'), ('no', 'PREP+ART'), ('meio', 'N'), ('do', 'PREP+ART'), ('cú', 'N'), ('dela', 'PREP+PROPESS'), ('…', 'N')]",A Globo que vá tomar no meio do cú dela,"[""globo""]",globo,0,0
963,r2_gl_622,"Anitta no Altas Horas programa da Rede Globo, e daqui a pouco terá música nova com Dj",globo,_916868762485260288,r2_gl,1,0,963,0,"[[""anitta"", ""no"", ""altas"", ""horas"", ""programa"", ""da"", ""rede"", ""globo"", ""e"", ""daqui"", ""a"", ""pouco"", ""terá"", ""música"", ""nova"", ""com"", ""dj""]]","[('anitta', 'N'), ('no', 'PREP+ART'), ('altas', 'ADJ'), ('horas', 'N'), ('programa', 'N'), ('da', 'PREP+ART'), ('rede', 'N'), ('globo', 'N'), (',', 'PU'), ('e', 'KC'), ('daqui', 'PREP+ADV'), ('a', 'PREP'), ('pouco', 'PROSUB'), ('terá', 'V'), ('música', 'N'), ('nova', 'ADJ'), ('com', 'PREP'), ('dj…', 'N')]","Anitta no Altas Horas programa da Rede Globo, e daqui a pouco terá música nova com Dj","[""globo""]",globo,0,0
1876,r2_gl_42,globo Parabéns globo suas narração me faz voltar no tempo quando eu e meu pai escutava Jorge Curi ...quando vce narra o gol do Flamengo me emociona muito ...seu fã Cléber,globo,_1247003804295405568,r2_gl,1,0,1876,0,"[[""globo"", ""parabéns"", ""globo"", ""suas"", ""narração"", ""me"", ""faz"", ""voltar"", ""no"", ""tempo"", ""quando"", ""eu"", ""e"", ""meu"", ""pai"", ""escutava"", ""jorge"", ""curi"", ""quando"", ""vce"", ""narra"", ""o"", ""gol"", ""do"", ""flamengo"", ""me"", ""emociona"", ""muito"", ""seu"", ""fã"", ""cléber""]]","[('@', 'NUM'), ('rafa_penido', 'N'), ('@', 'PU'), ('luizpenidoglobo', 'N'), ('parabéns', 'N'), ('@', 'NUM'), ('luizpenidoglobo', 'N'), ('suas', 'PROADJ'), ('narração', 'N'), ('me', 'PROPESS'), ('faz', 'V'), ('voltar', 'V'), ('no', 'PREP+ART'), ('tempo', 'N'), ('quando', 'KS'), ('eu', 'PROPESS'), ('e', 'KC'), ('meu', 'PROADJ'), ('pai', 'N'), ('escutava', 'V'), ('jorge', 'N'), ('curi', 'V'), ('...', 'PU'), ('quando', 'KS'), ('vce', 'ADJ'), ('narra', 'V'), ('o', 'ART'), ('gol', 'N'), ('do', 'PREP+ART'), ('flamengo', 'N'), ('me', 'PROPESS'), ('emociona', 'V'), ('muito', 'ADV'), ('...', 'PU'), ('seu', 'PROADJ'), ('fã', 'N'), ('cléber', 'N'), ('.', 'PU')]",globo Parabéns globo suas narração me faz voltar no tempo quando eu e meu pai escutava Jorge Curi ...quando vce narra o gol do Flamengo me emociona muito ...seu fã Cléber,"[""globo""]",globo,0,0
2328,r2_gl_460,Quero ver a casa cair ao vivo pq a globo edita infernooooo,globo,_1224915686385954816,r2_gl,0,0,2328,0,"[[""quero"", ""ver"", ""a"", ""casa"", ""cair"", ""ao"", ""vivo"", ""pq"", ""a"", ""globo"", ""edita"", ""infernooooo""]]","[('quero', 'V'), ('ver', 'V'), ('a', 'ART'), ('casa', 'N'), ('cair', 'V'), ('ao', 'ADV'), ('vivo', 'ADV'), ('pq', 'ADV'), ('a', 'PREP'), ('globo', 'N'), ('edita', 'V'), ('infernooooo', 'N')]",Quero ver a casa cair ao vivo pq a globo edita infernooooo,"[""globo""]",globo,0,0
1520,r2_gl_122,Logo vai ser um Tchau Querida pra Globo,globo,_1293215778532208643,r2_gl,0,0,1520,0,"[[""logo"", ""vai"", ""ser"", ""um"", ""tchau"", ""querida"", ""pra"", ""globo""]]","[('logo', 'ADV'), ('vai', 'V'), ('ser', 'V'), ('um', 'ART'), ('tchau', 'N'), ('querida', 'N'), ('pra', 'PREP'), ('globo', 'N')]",Logo vai ser um Tchau Querida pra Globo,"[""globo""]",globo,0,0
1614,r2_gl_1426,"Globo golpista, mídia golpista, golpistas",globo,_884878420647305216,r2_gl,0,0,1614,0,"[[""globo"", ""golpista"", ""mídia"", ""golpista"", ""golpistas""]]","[('globo', 'N'), ('golpista', 'ADJ'), (',', 'PU'), ('mídia', 'N'), ('golpista', 'ADJ'), (',', 'PU'), ('golpistas', 'N'), ('!', 'PU'), ('…', 'N')]","Globo golpista, mídia golpista, golpistas","[""globo""]",globo,0,0
2561,r2_gl_416,Vamos brincar de ensinar a Globo a fazer jornalismo sério? Que tal sugerir pro governo tirar daí (fotos) pra cobrir o rombo na Petrobrás ao invés de demonizar os caminhoneiros,globo,_1001254939518267392,r2_gl,0,0,2561,0,"[[""vamos"", ""brincar"", ""de"", ""ensinar"", ""a"", ""globo"", ""a"", ""fazer"", ""jornalismo"", ""sério"", ""que"", ""tal"", ""sugerir"", ""pro"", ""governo"", ""tirar"", ""daí"", ""fotos"", ""pra"", ""cobrir"", ""o"", ""rombo"", ""na"", ""petrobrás"", ""ao"", ""invés"", ""de"", ""demonizar"", ""os"", ""caminhoneiros""]]","[('vamos', 'V'), ('brincar', 'V'), ('de', 'PREP'), ('ensinar', 'V'), ('a', 'PREP'), ('globo', 'N'), ('a', 'PREP'), ('fazer', 'V'), ('jornalismo', 'N'), ('sério', 'ADJ'), ('?', 'PU'), ('que', 'KS'), ('tal', 'PROSUB'), ('sugerir', 'V'), ('pro', 'PREP+ART'), ('governo', 'N'), ('tirar', 'V'), ('daí', 'PREP+ADV'), ('(', 'PU'), ('fotos', 'N'), (')', 'PU'), ('pra', 'PREP'), ('cobrir', 'V'), ('o', 'ART'), ('rombo', 'N'), ('na', 'PREP+ART'), ('petrobrás', 'N'), ('ao', 'PREP'), ('invés', 'PREP'), ('de', 'PREP'), ('demonizar', 'V'), ('os', 'ART'), ('caminhoneiros', 'N'), ('?', 'PU')]",Vamos brincar de ensinar a Globo a fazer jornalismo sério? Que tal sugerir pro governo tirar daí (fotos) pra cobrir o rombo na Petrobrás ao invés de demonizar os caminhoneiros,"[""globo""]",globo,0,0
598,r2_gl_268,"Essa globo é uma bosta mesmo, alienar aqui não",globo,_916498987917742080,r2_gl,0,0,598,0,"[[""essa"", ""globo"", ""é"", ""uma"", ""bosta"", ""mesmo"", ""alienar"", ""aqui"", ""não""]]","[('essa', 'PROADJ'), ('globo', 'N'), ('é', 'V'), ('uma', 'ART'), ('bosta', 'N'), ('mesmo', 'PDEN'), (',', 'PU'), ('alienar', 'V'), ('aqui', 'ADV'), ('não', 'ADV')]","Essa globo é uma bosta mesmo, alienar aqui não","[""globo""]",globo,0,0
1491,r2_gl_143,Que grande favor colocar os jogos as 9:30 pro trabalhador que quer ir ver jogo chega em casa 1h da manhã e acorda as 5h no outro dia. Obrigado globo,globo,_1283732336945901573,r2_gl,0,0,1491,0,"[[""que"", ""grande"", ""favor"", ""colocar"", ""os"", ""jogos"", ""as"", ""930"", ""pro"", ""trabalhador"", ""que"", ""quer"", ""ir"", ""ver"", ""jogo"", ""chega"", ""em"", ""casa"", ""1h"", ""da"", ""manhã"", ""e"", ""acorda"", ""as"", ""5h"", ""no"", ""outro"", ""dia"", ""obrigado"", ""globo""]]","[('@', 'NUM'), ('chicobarney', 'N'), ('que', 'PRO-KS'), ('grande', 'ADJ'), ('favor', 'N'), ('colocar', 'V'), ('os', 'ART'), ('jogos', 'N'), ('as', 'PROPESS'), ('9:30', 'N'), ('pro', 'PREP+ART'), ('trabalhador', 'N'), ('que', 'PRO-KS'), ('quer', 'V'), ('ir', 'V'), ('ver', 'V'), ('jogo', 'N'), ('chega', 'V'), ('em', 'PREP'), ('casa', 'N'), ('1h', 'N'), ('da', 'PREP+ART'), ('manhã', 'N'), ('e', 'KC'), ('acorda', 'V'), ('as', 'ART'), ('5h', 'N'), ('no', 'PREP+ART'), ('outro', 'PROADJ'), ('dia', 'N'), ('.', 'PU'), ('obrigado', 'PCP'), ('globo', 'N'), ('🙏🏽', 'PU')]",Que grande favor colocar os jogos as 9:30 pro trabalhador que quer ir ver jogo chega em casa 1h da manhã e acorda as 5h no outro dia. Obrigado globo,"[""globo""]",globo,0,0
2953,r2_gl_996,kkkkkkk ele assiste globo que trouxa,globo,_1244808901532495872,r2_gl,0,0,2953,0,"[[""kkkkkkk"", ""ele"", ""assiste"", ""globo"", ""que"", ""trouxa""]]","[('kkkkkkk', 'ADV'), ('ele', 'PROPESS'), ('assiste', 'V'), ('globo', 'N'), ('que', 'KS'), ('trouxa', 'N'), ('…', 'N')]",kkkkkkk ele assiste globo que trouxa,"[""globo""]",globo,0,0
4738,r2_gl_868,LÁ MUITO LONGE NEM A GLOBO MOSTRA SE NÃO DÁ PRA ESQUERDA LACRAR NA GLOBO NÃO PRESTA NEM MENCIONAR,globo,_1269326138423336960,r2_gl,0,0,4738,0,"[[""lá"", ""muito"", ""longe"", ""nem"", ""a"", ""globo"", ""mostra"", ""se"", ""não"", ""dá"", ""pra"", ""esquerda"", ""lacrar"", ""na"", ""globo"", ""não"", ""presta"", ""nem"", ""mencionar""]]","[('lá', 'ADV'), ('muito', 'ADV'), ('longe', 'ADV'), ('nem', 'ADV'), ('a', 'ART'), ('globo', 'NPROP'), ('mostra', 'V'), ('se', 'KS'), ('não', 'ADV'), ('dá', 'V'), ('pra', 'PREP'), ('esquerda', 'N'), ('lacrar', 'V'), ('na', 'PREP+ART'), ('globo', 'NPROP'), ('não', 'ADV'), ('presta', 'V'), ('nem', 'ADV'), ('mencionar', 'V')]",LÁ MUITO LONGE NEM A GLOBO MOSTRA SE NÃO DÁ PRA ESQUERDA LACRAR NA GLOBO NÃO PRESTA NEM MENCIONAR,"[""globo""]",globo,0,0
1636,r2_gl_1490,Que viadagem esse filme da globo,globo,_334924159853416448,r2_gl,0,0,1636,0,"[[""que"", ""viadagem"", ""esse"", ""filme"", ""da"", ""globo""]]","[('que', 'KS'), ('viadagem', 'V'), ('esse', 'PROADJ'), ('filme', 'N'), ('da', 'PREP+ART'), ('globo', 'N')]",Que viadagem esse filme da globo,"[""globo""]",globo,0,0
4320,r2_gl_66,A globo tá me boicotando,globo,_1239403233254297600,r2_gl,0,0,4320,0,"[[""a"", ""globo"", ""tá"", ""me"", ""boicotando""]]","[('a', 'PREP'), ('globo', 'N'), ('tá', 'V'), ('me', 'PROPESS'), ('boicotando', 'V')]",A globo tá me boicotando,"[""globo""]",globo,0,0
299,r2_gl_1188,"o Bixo, nunca foi provado que o Ustra era estuprador, tortura na época do regime militar ocorria dos dois lados, entre os guerrilheiros e militares. desenterrar esta história é relativizar o que a Globo fez nesta matéria ridícula",globo,_1236845644180066304,r2_gl,0,0,299,0,"[[""o"", ""bixo"", ""nunca"", ""foi"", ""provado"", ""que"", ""o"", ""ustra"", ""era"", ""estuprador"", ""tortura"", ""na"", ""época"", ""do"", ""regime"", ""militar"", ""ocorria"", ""dos"", ""dois"", ""lados"", ""entre"", ""os"", ""guerrilheiros"", ""e"", ""militares"", ""desenterrar"", ""esta"", ""história"", ""é"", ""relativizar"", ""o"", ""que"", ""a"", ""globo"", ""fez"", ""nesta"", ""matéria"", ""ridícula""]]","[('o', 'ART'), ('bixo', 'N'), (',', 'PU'), ('nunca', 'ADV'), ('foi', 'V'), ('provado', 'PCP'), ('que', 'KS'), ('o', 'ART'), ('ustra', 'N'), ('era', 'V'), ('estuprador', 'N'), (',', 'PU'), ('tortura', 'N'), ('na', 'PREP+ART'), ('época', 'N'), ('do', 'PREP+ART'), ('regime', 'N'), ('militar', 'ADJ'), ('ocorria', 'V'), ('dos', 'PREP+ART'), ('dois', 'NUM'), ('lados', 'N'), (',', 'PU'), ('entre', 'PREP'), ('os', 'ART'), ('guerrilheiros', 'N'), ('e', 'KC'), ('militares', 'N'), ('.', 'PU'), ('desenterrar', 'V'), ('esta', 'PROADJ'), ('história', 'N'), ('é', 'V'), ('relativizar', 'V'), ('o', 'PRO-KS'), ('que', 'PRO-KS'), ('a', 'ART'), ('globo', 'N'), ('fez', 'V'), ('nesta', 'PREP+PROADJ'), ('matéria', 'N'), ('ridícula', 'ADJ'), ('.', 'PU')]","o Bixo, nunca foi provado que o Ustra era estuprador, tortura na época do regime militar ocorria dos dois lados, entre os guerrilheiros e militares. desenterrar esta história é relativizar o que a Globo fez nesta matéria ridícula","[""globo""]",globo,0,0
2189,r2_gl_404,"Essa novela das 19:00 aí é a única da Globo q sabem fazer bandido de favela real, pq tem novela q bota um branco com cara de espinha, retardado com todos os dentes brancos na boca pra fazer papel de bandido, aí é foda kkkkkkkk",globo,_1174093887243247616,r2_gl,0,0,2189,0,"[[""essa"", ""novela"", ""das"", ""1900"", ""aí"", ""é"", ""a"", ""única"", ""da"", ""globo"", ""q"", ""sabem"", ""fazer"", ""bandido"", ""de"", ""favela"", ""real"", ""pq"", ""tem"", ""novela"", ""q"", ""bota"", ""um"", ""branco"", ""com"", ""cara"", ""de"", ""espinha"", ""retardado"", ""com"", ""todos"", ""os"", ""dentes"", ""brancos"", ""na"", ""boca"", ""pra"", ""fazer"", ""papel"", ""de"", ""bandido"", ""aí"", ""é"", ""foda"", ""kkkkkkkk""]]","[('essa', 'PROADJ'), ('novela', 'N'), ('das', 'PREP+ART'), ('19:00', 'N'), ('aí', 'ADV'), ('é', 'V'), ('a', 'ART'), ('única', 'N'), ('da', 'PREP+ART'), ('globo', 'NPROP'), ('q', 'NPROP'), ('sabem', 'V'), ('fazer', 'V'), ('bandido', 'N'), ('de', 'PREP'), ('favela', 'N'), ('real', 'ADJ'), (',', 'PU'), ('pq', 'ADV'), ('tem', 'V'), ('novela', 'N'), ('q', 'N'), ('bota', 'N'), ('um', 'ART'), ('branco', 'N'), ('com', 'PREP'), ('cara', 'N'), ('de', 'PREP'), ('espinha', 'N'), (',', 'PU'), ('retardado', 'PCP'), ('com', 'PREP'), ('todos', 'PROADJ'), ('os', 'ART'), ('dentes', 'N'), ('brancos', 'ADJ'), ('na', 'PREP+ART'), ('boca', 'N'), ('pra', 'PREP'), ('fazer', 'V'), ('papel', 'N'), ('de', 'PREP'), ('bandido', 'N'), (',', 'PU'), ('aí', 'ADV'), ('é', 'V'), ('foda', 'PCP'), ('kkkkkkkk', 'N')]","Essa novela das 19:00 aí é a única da Globo q sabem fazer bandido de favela real, pq tem novela q bota um branco com cara de espinha, retardado com todos os dentes brancos na boca pra fazer papel de bandido, aí é foda kkkkkkkk","[""globo""]",globo,0,0
3159,r2_gl_1468,Não tem como não chorar com esse filme da globo,globo,_1201694995503337473,r2_gl,1,0,3159,0,"[[""não"", ""tem"", ""como"", ""não"", ""chorar"", ""com"", ""esse"", ""filme"", ""da"", ""globo""]]","[('não', 'ADV'), ('tem', 'V'), ('como', 'ADV-KS'), ('não', 'ADV'), ('chorar', 'V'), ('com', 'PREP'), ('esse', 'PROADJ'), ('filme', 'N'), ('da', 'PREP+ART'), ('globo', 'N')]",Não tem como não chorar com esse filme da globo,"[""globo""]",globo,0,0
693,r2_gl_1426,"Desta vez, Caco Barcellos não tinha Genoino para protegê-lo da multidão com ódio da Globo. Por Kiko Nogueira",globo,_799351816773398528,r2_gl,0,0,693,0,"[[""desta"", ""vez"", ""caco"", ""barcellos"", ""não"", ""tinha"", ""genoino"", ""para"", ""protegêlo"", ""da"", ""multidão"", ""com"", ""ódio"", ""da"", ""globo"", ""por"", ""kiko"", ""nogueira""]]","[('desta', 'PREP+PROADJ'), ('vez', 'N'), (',', 'PU'), ('caco', 'NPROP'), ('barcellos', 'NPROP'), ('não', 'ADV'), ('tinha', 'V'), ('genoino', 'N'), ('para', 'PREP'), ('protegê-lo', 'N'), ('da', 'PREP+ART'), ('multidão', 'N'), ('com', 'PREP'), ('ódio', 'N'), ('da', 'PREP+ART'), ('globo', 'N'), ('.', 'PU'), ('por', 'PREP'), ('kiko', 'NPROP'), ('nogueira', 'NPROP')]","Desta vez, Caco Barcellos não tinha Genoino para protegê-lo da multidão com ódio da Globo. Por Kiko Nogueira","[""globo""]",globo,0,0
1585,r2_gl_498,"Essa globo me surpreende a cada ano, dessa vez eles inovaram, a novela acabou igual ""o chamado"" kkkkkkkkkk",globo,_1198064313316986880,r2_gl,1,0,1585,0,"[[""essa"", ""globo"", ""me"", ""surpreende"", ""a"", ""cada"", ""ano"", ""dessa"", ""vez"", ""eles"", ""inovaram"", ""a"", ""novela"", ""acabou"", ""igual"", ""o"", ""chamado"", ""kkkkkkkkkk""]]","[('essa', 'PROADJ'), ('globo', 'N'), ('me', 'PROPESS'), ('surpreende', 'V'), ('a', 'PREP'), ('cada', 'PROADJ'), ('ano', 'N'), (',', 'PU'), ('dessa', 'PREP+PROADJ'), ('vez', 'N'), ('eles', 'PROPESS'), ('inovaram', 'V'), (',', 'PU'), ('a', 'ART'), ('novela', 'N'), ('acabou', 'V'), ('igual', 'ADJ'), ('``', 'PU'), ('o', 'ART'), ('chamado', 'PCP'), (""''"", 'N'), ('kkkkkkkkkk', 'N')]","Essa globo me surpreende a cada ano, dessa vez eles inovaram, a novela acabou igual ""o chamado"" kkkkkkkkkk","[""globo""]",globo,0,0
1605,r2_gl_1596,"Produção de conteúdo da Rede Globo caiu muito, pois o cerne é levantar ""bandeiras do politicamente correto",globo,_837120273044361216,r2_gl,0,0,1605,0,"[[""produção"", ""de"", ""conteúdo"", ""da"", ""rede"", ""globo"", ""caiu"", ""muito"", ""pois"", ""o"", ""cerne"", ""é"", ""levantar"", ""bandeiras"", ""do"", ""politicamente"", ""correto""]]","[('produção', 'N'), ('de', 'PREP'), ('conteúdo', 'N'), ('da', 'PREP+ART'), ('rede', 'N'), ('globo', 'N'), ('caiu', 'V'), ('muito', 'ADV'), (',', 'PU'), ('pois', 'KC'), ('o', 'ART'), ('cerne', 'N'), ('é', 'V'), ('levantar', 'V'), ('``', 'PU'), ('bandeiras', 'N'), ('do', 'PREP+ART'), ('politicamente', 'ADV'), ('correto', 'ADJ'), (""''"", 'N'), ('.', 'PU')]","Produção de conteúdo da Rede Globo caiu muito, pois o cerne é levantar ""bandeiras do politicamente correto","[""globo""]",globo,0,0
